stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
NUVOCO_minute,-0.3,35,0.31,1.6,-1.21,-0.32,0.63
LLOYDSME_minute,-0.3,50,0.42,1.71,-1.69,-0.26,0.76
NESTLEIND_minute,-0.3,37,0.46,0.75,-1.2,-0.3,0.53
NMDC_minute,-0.3,45,0.49,2.0,-2.6,-0.35,0.77
PFC_minute,-0.3,37,0.38,1.43,-1.23,-0.22,0.71
GESHIP_minute,-0.31,71,0.44,1.54,-1.72,-0.3,0.7
VIPIND_minute,-0.31,52,0.46,1.29,-1.6,-0.27,0.69
INOXWIND_minute,-0.31,76,0.43,2.16,-2.22,-0.32,0.78
ECLERX_minute,-0.31,47,0.45,1.57,-1.8,-0.29,0.71
NETWORK18_minute,-0.31,51,0.41,2.69,-2.2,-0.19,0.86
COLPAL_minute,-0.31,61,0.43,1.04,-1.37,-0.34,0.58
BAJFINANCE_minute,-0.31,24,0.38,1.0,-1.29,-0.43,0.58
JSL_minute,-0.32,39,0.41,1.46,-1.6,-0.35,0.66
VTL_minute,-0.32,66,0.41,1.93,-1.79,-0.27,0.77
RAJESHEXPO_minute,-0.32,53,0.49,1.26,-1.82,-0.31,0.69
TATACONSUM_minute,-0.33,36,0.5,0.96,-1.65,-0.35,0.61
BHARTIARTL_minute,-0.33,27,0.44,0.52,-0.94,-0.29,0.44
DEEPAKNTR_minute,-0.33,35,0.54,0.87,-1.71,-0.31,0.61
BALKRISIND_minute,-0.34,31,0.45,1.07,-1.41,-0.29,0.62
LTTS_minute,-0.34,39,0.49,0.85,-1.47,-0.34,0.55
IRB_minute,-0.35,75,0.47,2.26,-2.53,-0.29,0.8
SOBHA_minute,-0.35,72,0.42,2.7,-2.41,-0.28,0.82
TATACOMM_minute,-0.36,37,0.38,1.01,-1.33,-0.44,0.51
ICICIPRULI_minute,-0.36,38,0.32,0.95,-0.9,-0.31,0.51
SUNDRMFAST_minute,-0.36,50,0.4,1.15,-1.37,-0.36,0.56
VINATIORGA_minute,-0.37,46,0.39,1.16,-1.36,-0.37,0.57
DOMS_minute,-0.37,46,0.5,1.96,-2.43,-0.23,0.81
RAINBOW_minute,-0.38,53,0.45,1.96,-2.15,-0.29,0.75
CIEINDIA_minute,-0.38,56,0.39,1.24,-1.35,-0.33,0.59
WELCORP_minute,-0.38,58,0.52,1.37,-2.16,-0.33,0.68
ATUL_minute,-0.38,45,0.38,0.88,-1.2,-0.41,0.46
CGCL_minute,-0.39,55,0.4,1.19,-1.45,-0.39,0.56
SPARC_minute,-0.39,44,0.3,2.23,-1.6,-0.47,0.58
ANGELONE_minute,-0.39,68,0.47,2.03,-2.41,-0.32,0.75
RAYMOND_minute,-0.4,76,0.46,2.25,-2.38,-0.25,0.83
APLAPOLLO_minute,-0.4,36,0.39,1.3,-1.45,-0.38,0.57
HAPPSTMNDS_minute,-0.4,26,0.31,1.78,-1.33,-0.38,0.59
DMART_minute,-0.41,55,0.4,1.08,-1.45,-0.44,0.51
GSFC_minute,-0.41,62,0.45,1.72,-2.19,-0.42,0.67
COFORGE_minute,-0.42,26,0.38,1.17,-1.34,-0.38,0.55
AUBANK_minute,-0.42,31,0.42,1.24,-1.56,-0.39,0.57
GPIL_minute,-0.42,52,0.4,2.03,-2.03,-0.39,0.7
POONAWALLA_minute,-0.43,53,0.36,1.55,-1.57,-0.45,0.57
TITAN_minute,-0.43,37,0.46,0.63,-1.29,-0.41,0.41
KPRMILL_minute,-0.44,47,0.3,2.5,-1.59,-0.37,0.67
GMDCLTD_minute,-0.45,78,0.38,1.86,-1.81,-0.4,0.64
RATNAMANI_minute,-0.47,65,0.38,1.26,-1.56,-0.48,0.51
NYKAA_minute,-0.47,58,0.43,1.08,-1.57,-0.43,0.52
CCL_minute,-0.47,53,0.3,1.33,-1.23,-0.46,0.47
DATAPATTNS_minute,-0.47,96,0.39,2.5,-2.29,-0.44,0.7
RBLBANK_minute,-0.48,52,0.37,2.23,-2.07,-0.5,0.62
JKBANK_minute,-0.48,54,0.41,1.08,-1.53,-0.46,0.49
JYOTHYLAB_minute,-0.48,63,0.4,1.4,-1.66,-0.44,0.57
ICICIGI_minute,-0.49,35,0.31,0.81,-1.08,-0.49,0.34
GODREJAGRO_minute,-0.5,56,0.41,1.38,-1.8,-0.49,0.55
CHEMPLASTS_minute,-0.5,42,0.45,1.53,-2.16,-0.49,0.61
TIINDIA_minute,-0.51,64,0.38,1.99,-1.99,-0.5,0.62
CANFINHOME_minute,-0.51,38,0.53,1.26,-2.42,-0.48,0.58
PRESTIGE_minute,-0.52,43,0.44,2.13,-2.4,-0.4,0.7
IOB_minute,-0.52,70,0.36,1.84,-1.78,-0.49,0.59
GRINDWELL_minute,-0.53,46,0.48,0.87,-1.83,-0.54,0.44
AWL_minute,-0.54,40,0.25,1.98,-1.38,-0.54,0.48
GLAND_minute,-0.54,48,0.31,1.6,-1.52,-0.54,0.49
BATAINDIA_minute,-0.54,40,0.35,0.85,-1.24,-0.51,0.37
AJANTPHARM_minute,-0.55,47,0.4,1.35,-1.7,-0.47,0.54
GODIGIT_minute,-0.59,27,0.41,2.09,-2.32,-0.52,0.62
GRANULES_minute,-0.6,54,0.5,1.32,-2.15,-0.42,0.61
ADANIPOWER_minute,-0.6,54,0.3,1.46,-1.55,-0.66,0.41
HINDCOPPER_minute,-0.6,55,0.42,1.65,-2.25,-0.62,0.54
MEDANTA_minute,-0.6,36,0.33,2.14,-2.01,-0.63,0.55
SBFC_minute,-0.62,28,0.46,1.07,-2.03,-0.59,0.46
CHENNPETRO_minute,-0.62,76,0.41,1.66,-2.12,-0.58,0.54
TORNTPOWER_minute,-0.65,83,0.4,2.1,-2.36,-0.59,0.59
GRSE_minute,-0.65,88,0.4,2.79,-2.53,-0.41,0.74
IDEA_minute,-0.66,60,0.4,2.41,-2.74,-0.68,0.6
INDIAMART_minute,-0.67,33,0.42,1.18,-1.93,-0.61,0.45
ASTRAZEN_minute,-0.71,40,0.38,1.18,-1.75,-0.65,0.4
GILLETTE_minute,-0.72,42,0.38,1.6,-2.04,-0.65,0.48
PATANJALI_minute,-0.73,34,0.47,1.09,-2.47,-0.8,0.39
MRPL_minute,-0.74,91,0.36,2.25,-2.31,-0.66,0.55
ANANDRATHI_minute,-0.74,53,0.36,1.34,-1.85,-0.71,0.4
JBMA_minute,-0.77,57,0.35,1.48,-1.87,-0.69,0.43
TANLA_minute,-0.82,71,0.3,1.41,-1.69,-0.77,0.35
ENGINERSIN_minute,-0.83,83,0.37,1.86,-2.38,-0.8,0.47
JKLAKSHMI_minute,-0.85,32,0.25,1.18,-1.53,-0.85,0.26
HONASA_minute,-0.86,58,0.43,1.96,-2.95,-0.83,0.52
JUBLFOOD_minute,-0.88,29,0.24,1.06,-1.44,-0.83,0.24
CARBORUNIV_minute,-0.91,36,0.44,0.65,-2.08,-0.87,0.25
SAMMAANCAP_minute,-0.92,45,0.36,1.95,-2.49,-0.91,0.43
RHIM_minute,-0.94,35,0.37,0.89,-1.98,-0.91,0.27
ADANIGREEN_minute,-0.94,52,0.35,1.57,-2.48,-1.08,0.34
SWANENERGY_minute,-1.01,46,0.3,2.54,-2.39,-0.89,0.46
