stock,profitPct,totalTrades,winRate,avgWinpct,avgLosspct,expentancypct,profitFactor
VIPIND_minute,-0.3,52,0.46,1.29,-1.57,-0.25,0.7
APOLLOTYRE_minute,-0.3,46,0.43,1.33,-1.62,-0.34,0.66
INDIACEM_minute,-0.3,47,0.36,1.78,-1.5,-0.31,0.7
ASIANPAINT_minute,-0.3,25,0.44,0.86,-1.23,-0.31,0.55
BAJFINANCE_minute,-0.31,24,0.38,1.0,-1.29,-0.43,0.58
COFORGE_minute,-0.31,26,0.38,1.17,-1.17,-0.27,0.63
KPIL_minute,-0.31,52,0.44,2.06,-2.1,-0.26,0.81
GMDCLTD_minute,-0.31,78,0.38,1.86,-1.6,-0.27,0.73
DIVISLAB_minute,-0.31,31,0.32,1.13,-1.0,-0.31,0.54
RAJESHEXPO_minute,-0.32,53,0.49,1.26,-1.82,-0.31,0.69
FINCABLES_minute,-0.32,48,0.4,2.1,-1.83,-0.27,0.75
VTL_minute,-0.32,66,0.41,1.93,-1.79,-0.27,0.77
DEEPAKNTR_minute,-0.33,35,0.54,0.87,-1.71,-0.31,0.61
SYRMA_minute,-0.34,47,0.43,2.27,-2.13,-0.26,0.79
ELECON_minute,-0.34,50,0.42,1.89,-1.97,-0.35,0.7
IDEA_minute,-0.35,60,0.4,2.36,-2.19,-0.37,0.74
NHPC_minute,-0.35,56,0.41,1.62,-1.77,-0.38,0.66
GESHIP_minute,-0.36,71,0.42,1.5,-1.73,-0.36,0.64
BALKRISIND_minute,-0.36,31,0.45,1.07,-1.49,-0.33,0.59
SUNDRMFAST_minute,-0.36,50,0.4,1.15,-1.37,-0.36,0.56
VGUARD_minute,-0.37,71,0.46,1.1,-1.69,-0.39,0.6
CUB_minute,-0.38,33,0.39,1.21,-1.46,-0.41,0.57
ATUL_minute,-0.38,45,0.38,0.88,-1.2,-0.41,0.46
NUVOCO_minute,-0.38,35,0.31,1.34,-1.21,-0.41,0.53
GPIL_minute,-0.38,52,0.4,1.85,-1.87,-0.37,0.69
SPARC_minute,-0.38,44,0.3,2.17,-1.56,-0.46,0.58
ANGELONE_minute,-0.39,68,0.47,2.03,-2.41,-0.32,0.75
NYKAA_minute,-0.39,58,0.45,1.14,-1.57,-0.35,0.59
CANFINHOME_minute,-0.4,38,0.53,1.26,-2.2,-0.37,0.64
HAPPSTMNDS_minute,-0.4,26,0.31,1.78,-1.33,-0.38,0.59
PATANJALI_minute,-0.4,34,0.47,1.09,-1.78,-0.43,0.54
SUNDARMFIN_minute,-0.4,50,0.3,2.72,-1.73,-0.39,0.69
JSL_minute,-0.4,39,0.41,1.46,-1.75,-0.43,0.61
DMART_minute,-0.41,55,0.4,1.08,-1.45,-0.44,0.51
TATACONSUM_minute,-0.42,36,0.47,0.98,-1.69,-0.43,0.55
POONAWALLA_minute,-0.43,53,0.36,1.55,-1.57,-0.45,0.57
TIINDIA_minute,-0.43,64,0.36,2.05,-1.83,-0.44,0.64
NETWORK18_minute,-0.43,51,0.43,2.5,-2.43,-0.3,0.78
APLAPOLLO_minute,-0.44,36,0.39,1.3,-1.51,-0.42,0.55
VINATIORGA_minute,-0.45,46,0.37,1.09,-1.34,-0.44,0.49
GRINFRA_minute,-0.45,52,0.42,1.41,-1.84,-0.47,0.58
GSFC_minute,-0.45,62,0.44,1.73,-2.21,-0.49,0.64
CCL_minute,-0.46,53,0.3,1.33,-1.22,-0.45,0.47
DATAPATTNS_minute,-0.46,96,0.38,2.55,-2.22,-0.43,0.7
TITAN_minute,-0.46,37,0.46,0.63,-1.35,-0.44,0.4
INOXWIND_minute,-0.46,76,0.41,2.22,-2.33,-0.47,0.69
SOBHA_minute,-0.46,72,0.4,2.82,-2.56,-0.4,0.76
PRESTIGE_minute,-0.47,43,0.44,2.13,-2.27,-0.33,0.74
UCOBANK_minute,-0.47,75,0.36,1.8,-1.74,-0.47,0.61
RATNAMANI_minute,-0.47,65,0.38,1.26,-1.56,-0.48,0.5
KPRMILL_minute,-0.47,47,0.3,2.49,-1.63,-0.4,0.65
CGCL_minute,-0.47,55,0.38,1.25,-1.54,-0.47,0.52
MRPL_minute,-0.48,91,0.37,2.2,-2.02,-0.45,0.65
JKBANK_minute,-0.48,54,0.41,1.08,-1.53,-0.46,0.49
GRINDWELL_minute,-0.48,46,0.48,0.87,-1.73,-0.49,0.46
JYOTHYLAB_minute,-0.48,63,0.4,1.4,-1.66,-0.44,0.57
BASF_minute,-0.49,54,0.5,2.05,-2.64,-0.3,0.84
MEDANTA_minute,-0.49,36,0.31,2.1,-1.67,-0.52,0.58
GLAND_minute,-0.49,48,0.31,1.71,-1.5,-0.5,0.53
GODREJAGRO_minute,-0.5,56,0.41,1.36,-1.79,-0.5,0.54
CHEMPLASTS_minute,-0.5,42,0.45,1.53,-2.16,-0.49,0.61
ICICIPRULI_minute,-0.51,38,0.29,0.79,-0.96,-0.45,0.35
IOB_minute,-0.52,70,0.36,1.84,-1.78,-0.49,0.59
WELCORP_minute,-0.53,58,0.48,1.39,-2.22,-0.48,0.59
BATAINDIA_minute,-0.54,40,0.35,0.85,-1.24,-0.51,0.37
INDIAMART_minute,-0.55,33,0.42,1.18,-1.75,-0.5,0.5
AUBANK_minute,-0.58,31,0.39,1.19,-1.64,-0.54,0.46
ADANIPOWER_minute,-0.59,54,0.3,1.46,-1.55,-0.66,0.41
GRANULES_minute,-0.6,54,0.5,1.32,-2.15,-0.42,0.61
AWL_minute,-0.6,40,0.23,2.17,-1.4,-0.6,0.45
CHENNPETRO_minute,-0.6,76,0.39,1.47,-1.9,-0.57,0.5
ICICIGI_minute,-0.61,35,0.31,0.81,-1.25,-0.6,0.3
TANLA_minute,-0.62,71,0.31,1.39,-1.48,-0.59,0.42
TORNTPOWER_minute,-0.63,83,0.39,2.08,-2.23,-0.57,0.58
HINDCOPPER_minute,-0.63,55,0.42,1.65,-2.3,-0.64,0.53
AJANTPHARM_minute,-0.65,47,0.4,1.23,-1.77,-0.56,0.47
ASTRAZEN_minute,-0.65,40,0.38,1.18,-1.64,-0.58,0.43
GILLETTE_minute,-0.65,42,0.38,1.39,-1.83,-0.6,0.47
GODIGIT_minute,-0.66,27,0.37,2.09,-2.18,-0.6,0.56
GRSE_minute,-0.68,88,0.38,2.89,-2.46,-0.45,0.72
SBFC_minute,-0.69,28,0.46,0.89,-2.03,-0.67,0.38
HONASA_minute,-0.7,58,0.47,1.85,-2.85,-0.66,0.59
ENGINERSIN_minute,-0.71,83,0.37,1.86,-2.21,-0.69,0.5
TECHNOE_minute,-0.77,52,0.42,1.48,-2.57,-0.86,0.44
JUBLFOOD_minute,-0.77,29,0.24,1.06,-1.31,-0.74,0.26
JBMA_minute,-0.77,57,0.35,1.48,-1.87,-0.69,0.43
ANANDRATHI_minute,-0.82,53,0.36,1.16,-1.88,-0.79,0.35
JKLAKSHMI_minute,-0.83,32,0.25,1.18,-1.5,-0.83,0.26
RHIM_minute,-0.84,35,0.37,0.89,-1.86,-0.84,0.28
ADANIGREEN_minute,-0.88,52,0.35,1.57,-2.38,-1.02,0.36
CARBORUNIV_minute,-0.91,36,0.44,0.65,-2.08,-0.87,0.25
SAMMAANCAP_minute,-0.94,45,0.36,1.95,-2.52,-0.93,0.43
SWANENERGY_minute,-0.98,46,0.28,2.63,-2.24,-0.86,0.46
